datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,month,weekday,day,year,part_of_day
2012-03-25 02:00:00,2,0,0,3,17.22,21.21,100,19.9995,,,27,2,3,6,25,2012,morning
2012-03-25 03:00:00,2,0,0,3,17.22,21.21,94,19.9995,,,15,3,3,6,25,2012,morning
2012-03-25 04:00:00,2,0,0,2,17.22,21.21,94,22.0028,,,9,4,3,6,25,2012,morning
2012-03-25 05:00:00,2,0,0,2,16.4,20.455,100,16.9979,,,9,5,3,6,25,2012,morning
2012-03-25 06:00:00,2,0,0,2,16.4,20.455,100,16.9979,,,18,6,3,6,25,2012,morning
2012-03-25 07:00:00,2,0,0,2,16.4,20.455,94,22.0028,,,40,7,3,6,25,2012,morning
2012-03-25 08:00:00,2,0,0,2,16.4,20.455,94,22.0028,,,75,8,3,6,25,2012,morning
2012-03-25 09:00:00,2,0,0,2,16.4,20.455,94,16.9979,,,116,9,3,6,25,2012,morning
2012-03-25 10:00:00,2,0,0,2,16.4,20.455,87,22.0028,,,169,10,3,6,25,2012,morning
2012-03-25 11:00:00,2,0,0,2,16.4,20.455,94,16.9979,,,162,11,3,6,25,2012,morning
2012-03-25 12:00:00,2,0,0,2,16.4,20.455,94,15.0013,,,180,12,3,6,25,2012,morning
2012-03-25 13:00:00,2,0,0,2,17.22,21.21,88,11.0014,,,199,13,3,6,25,2012,afternoon
2012-03-25 14:00:00,2,0,0,2,18.04,21.97,88,11.0014,,,200,14,3,6,25,2012,afternoon
2012-03-25 15:00:00,2,0,0,2,18.04,21.97,88,12.998,,,195,15,3,6,25,2012,afternoon
2012-03-25 16:00:00,2,0,0,1,19.68,23.485,77,0.0,,,278,16,3,6,25,2012,afternoon
2012-03-25 17:00:00,2,0,0,1,20.5,24.24,72,6.0032,,,328,17,3,6,25,2012,afternoon
2012-03-25 18:00:00,2,0,0,1,20.5,24.24,72,6.0032,,,292,18,3,6,25,2012,evening
2012-03-25 19:00:00,2,0,0,1,20.5,24.24,72,16.9979,,,251,19,3,6,25,2012,evening
2012-03-25 20:00:00,2,0,0,1,19.68,23.485,77,15.0013,,,173,20,3,6,25,2012,evening
2012-03-25 21:00:00,2,0,0,1,19.68,23.485,77,11.0014,,,143,21,3,6,25,2012,night
2012-03-25 22:00:00,2,0,0,1,18.86,22.725,82,8.9981,,,103,22,3,6,25,2012,night
2012-03-25 23:00:00,2,0,0,1,19.68,23.485,82,8.9981,,,77,23,3,6,25,2012,night
2012-03-26 00:00:00,2,0,1,2,19.68,23.485,82,11.0014,,,39,0,3,0,26,2012,morning
2012-03-26 01:00:00,2,0,1,1,19.68,23.485,82,16.9979,,,23,1,3,0,26,2012,morning
2012-03-26 02:00:00,2,0,1,1,18.86,22.725,88,15.0013,,,15,2,3,0,26,2012,morning
2012-03-26 03:00:00,2,0,1,1,18.86,22.725,82,12.998,,,9,3,3,0,26,2012,morning
2012-03-26 04:00:00,2,0,1,1,18.04,21.97,82,11.0014,,,7,4,3,0,26,2012,morning
2012-03-26 05:00:00,2,0,1,1,18.04,21.97,77,11.0014,,,26,5,3,0,26,2012,morning
2012-03-26 06:00:00,2,0,1,1,17.22,21.21,82,12.998,,,122,6,3,0,26,2012,morning
2012-03-26 07:00:00,2,0,1,1,18.04,21.97,72,12.998,,,348,7,3,0,26,2012,morning
2012-03-26 08:00:00,2,0,1,1,18.04,21.97,62,15.0013,,,432,8,3,0,26,2012,morning
2012-03-26 09:00:00,2,0,1,1,18.86,22.725,47,19.0012,,,195,9,3,0,26,2012,morning
2012-03-26 10:00:00,2,0,1,1,20.5,24.24,36,39.0007,,,117,10,3,0,26,2012,morning
2012-03-26 11:00:00,2,0,1,1,19.68,23.485,31,39.0007,,,128,11,3,0,26,2012,morning
2012-03-26 12:00:00,2,0,1,1,19.68,23.485,33,35.0008,,,159,12,3,0,26,2012,morning
2012-03-26 13:00:00,2,0,1,1,19.68,23.485,29,46.0022,,,155,13,3,0,26,2012,afternoon
2012-03-26 14:00:00,2,0,1,1,19.68,23.485,33,30.0026,,,153,14,3,0,26,2012,afternoon
2012-03-26 15:00:00,2,0,1,1,19.68,23.485,29,40.9973,,,156,15,3,0,26,2012,afternoon
2012-03-26 16:00:00,2,0,1,1,19.68,23.485,25,43.0006,,,190,16,3,0,26,2012,afternoon
2012-03-26 17:00:00,2,0,1,1,18.86,22.725,24,30.0026,,,292,17,3,0,26,2012,afternoon
2012-03-26 18:00:00,2,0,1,1,18.04,21.97,26,30.0026,,,263,18,3,0,26,2012,evening
2012-03-26 19:00:00,2,0,1,1,17.22,21.21,24,23.9994,,,142,19,3,0,26,2012,evening
2012-03-26 20:00:00,2,0,1,1,16.4,20.455,26,35.0008,,,99,20,3,0,26,2012,evening
2012-03-26 21:00:00,2,0,1,1,15.58,19.695,25,32.9975,,,61,21,3,0,26,2012,night
2012-03-26 22:00:00,2,0,1,1,14.76,16.665,25,23.9994,,,33,22,3,0,26,2012,night
2012-03-26 23:00:00,2,0,1,1,13.94,14.395,25,35.0008,,,18,23,3,0,26,2012,night
2012-03-27 00:00:00,2,0,1,1,13.12,14.395,26,35.0008,,,10,0,3,1,27,2012,morning
2012-03-27 01:00:00,2,0,1,1,12.3,13.635,26,31.0009,,,5,1,3,1,27,2012,morning
2012-03-27 02:00:00,2,0,1,1,10.66,11.365,30,19.9995,,,3,2,3,1,27,2012,morning
2012-03-27 03:00:00,2,0,1,1,10.66,11.365,30,22.0028,,,3,3,3,1,27,2012,morning
2012-03-27 04:00:00,2,0,1,1,9.84,10.605,32,23.9994,,,2,4,3,1,27,2012,morning
2012-03-27 05:00:00,2,0,1,1,9.02,10.605,37,19.0012,,,5,5,3,1,27,2012,morning
2012-03-27 06:00:00,2,0,1,1,9.02,11.365,37,12.998,,,23,6,3,1,27,2012,morning
2012-03-27 07:00:00,2,0,1,1,9.02,11.365,37,12.998,,,67,7,3,1,27,2012,morning
2012-03-27 08:00:00,2,0,1,1,9.02,10.605,37,19.9995,,,108,8,3,1,27,2012,morning
2012-03-27 09:00:00,2,0,1,1,9.84,11.365,38,12.998,,,67,9,3,1,27,2012,morning
2012-03-27 10:00:00,2,0,1,1,10.66,12.88,35,15.0013,,,41,10,3,1,27,2012,morning
2012-03-27 11:00:00,2,0,1,1,12.3,15.15,31,11.0014,,,46,11,3,1,27,2012,morning
2012-03-27 12:00:00,2,0,1,1,13.12,15.91,31,11.0014,,,61,12,3,1,27,2012,morning
2012-03-27 13:00:00,2,0,1,1,14.76,17.425,27,0.0,,,63,13,3,1,27,2012,afternoon
2012-03-27 14:00:00,2,0,1,1,16.4,20.455,24,8.9981,,,74,14,3,1,27,2012,afternoon
2012-03-27 15:00:00,2,0,1,1,17.22,21.21,20,0.0,,,71,15,3,1,27,2012,afternoon
2012-03-27 16:00:00,2,0,1,1,17.22,21.21,20,0.0,,,86,16,3,1,27,2012,afternoon
2012-03-27 17:00:00,2,0,1,1,18.04,21.97,16,0.0,,,166,17,3,1,27,2012,afternoon
2012-03-27 18:00:00,2,0,1,1,17.22,21.21,17,6.0032,,,163,18,3,1,27,2012,evening
2012-03-27 19:00:00,2,0,1,1,17.22,21.21,17,0.0,,,92,19,3,1,27,2012,evening
2012-03-27 20:00:00,2,0,1,1,17.22,21.21,17,6.0032,,,67,20,3,1,27,2012,evening
2012-03-27 21:00:00,2,0,1,1,14.76,17.425,37,11.0014,,,63,21,3,1,27,2012,night
2012-03-27 22:00:00,2,0,1,1,14.76,17.425,37,8.9981,,,46,22,3,1,27,2012,night
2012-03-27 23:00:00,2,0,1,1,14.76,17.425,37,12.998,,,30,23,3,1,27,2012,night
2012-03-28 00:00:00,2,0,1,1,14.76,16.665,40,19.0012,,,17,0,3,2,28,2012,morning
2012-03-28 01:00:00,2,0,1,1,14.76,16.665,46,19.9995,,,10,1,3,2,28,2012,morning
2012-03-28 02:00:00,2,0,1,1,13.94,15.15,49,19.9995,,,7,2,3,2,28,2012,morning
2012-03-28 03:00:00,2,0,1,1,13.94,15.15,42,22.0028,,,5,3,3,2,28,2012,morning
2012-03-28 04:00:00,2,0,1,1,14.76,16.665,43,19.9995,,,5,4,3,2,28,2012,morning
2012-03-28 05:00:00,2,0,1,1,14.76,16.665,43,19.9995,,,14,5,3,2,28,2012,morning
2012-03-28 06:00:00,2,0,1,1,14.76,16.665,46,23.9994,,,62,6,3,2,28,2012,morning
2012-03-28 07:00:00,2,0,1,1,14.76,16.665,46,22.0028,,,171,7,3,2,28,2012,morning
2012-03-28 08:00:00,2,0,1,1,15.58,19.695,46,23.9994,,,293,8,3,2,28,2012,morning
2012-03-28 09:00:00,2,0,1,1,16.4,20.455,43,30.0026,,,161,9,3,2,28,2012,morning
2012-03-28 10:00:00,2,0,1,1,18.86,22.725,41,27.9993,,,107,10,3,2,28,2012,morning
2012-03-28 11:00:00,2,0,1,1,20.5,24.24,42,26.0027,,,135,11,3,2,28,2012,morning
2012-03-28 12:00:00,2,0,1,2,22.14,25.76,39,23.9994,,,206,12,3,2,28,2012,morning
2012-03-28 13:00:00,2,0,1,1,22.96,26.515,43,22.0028,,,177,13,3,2,28,2012,afternoon
2012-03-28 14:00:00,2,0,1,1,25.42,31.06,38,23.9994,,,207,14,3,2,28,2012,afternoon
2012-03-28 15:00:00,2,0,1,2,25.42,31.06,41,19.9995,,,234,15,3,2,28,2012,afternoon
2012-03-28 16:00:00,2,0,1,3,25.42,31.06,43,6.0032,,,179,16,3,2,28,2012,afternoon
2012-03-28 17:00:00,2,0,1,1,24.6,30.305,60,15.0013,,,649,17,3,2,28,2012,afternoon
2012-03-28 18:00:00,2,0,1,1,24.6,30.305,60,15.0013,,,675,18,3,2,28,2012,evening
2012-03-28 19:00:00,2,0,1,1,24.6,31.06,56,12.998,,,464,19,3,2,28,2012,evening
2012-03-28 20:00:00,2,0,1,1,24.6,31.06,56,19.9995,,,364,20,3,2,28,2012,evening
2012-03-28 21:00:00,2,0,1,1,23.78,27.275,60,16.9979,,,247,21,3,2,28,2012,night
2012-03-28 22:00:00,2,0,1,1,22.96,26.515,64,8.9981,,,177,22,3,2,28,2012,night
2012-03-28 23:00:00,2,0,1,1,22.14,25.76,68,8.9981,,,103,23,3,2,28,2012,night
2012-03-29 00:00:00,2,0,1,1,22.14,25.76,68,12.998,,,52,0,3,3,29,2012,morning
2012-03-29 01:00:00,2,0,1,1,22.96,26.515,60,8.9981,,,26,1,3,3,29,2012,morning
2012-03-29 02:00:00,2,0,1,1,24.6,30.305,28,19.9995,,,13,2,3,3,29,2012,morning
2012-03-29 03:00:00,2,0,1,1,23.78,27.275,28,16.9979,,,10,3,3,3,29,2012,morning
2012-03-29 04:00:00,2,0,1,1,21.32,25.0,36,16.9979,,,10,4,3,3,29,2012,morning
2012-03-29 05:00:00,2,0,1,1,20.5,24.24,45,15.0013,,,27,5,3,3,29,2012,morning
2012-03-29 06:00:00,2,0,1,1,18.86,22.725,59,16.9979,,,126,6,3,3,29,2012,morning
2012-03-29 07:00:00,2,0,1,1,18.86,22.725,51,23.9994,,,312,7,3,3,29,2012,morning
2012-03-29 08:00:00,2,0,1,1,18.86,22.725,47,27.9993,,,410,8,3,3,29,2012,morning
2012-03-29 09:00:00,2,0,1,1,19.68,23.485,48,27.9993,,,235,9,3,3,29,2012,morning
2012-03-29 10:00:00,2,0,1,1,18.86,22.725,47,30.0026,,,121,10,3,3,29,2012,morning
2012-03-29 11:00:00,2,0,1,1,20.5,24.24,45,27.9993,,,158,11,3,3,29,2012,morning
2012-03-29 12:00:00,2,0,1,1,20.5,24.24,42,32.9975,,,183,12,3,3,29,2012,morning
2012-03-29 13:00:00,2,0,1,1,18.86,22.725,44,22.0028,,,149,13,3,3,29,2012,afternoon
2012-03-29 14:00:00,2,0,1,1,20.5,24.24,42,23.9994,,,160,14,3,3,29,2012,afternoon
2012-03-29 15:00:00,2,0,1,1,21.32,25.0,39,23.9994,,,171,15,3,3,29,2012,afternoon
2012-03-29 16:00:00,2,0,1,1,21.32,25.0,36,22.0028,,,215,16,3,3,29,2012,afternoon
2012-03-29 17:00:00,2,0,1,1,21.32,25.0,38,26.0027,,,439,17,3,3,29,2012,afternoon
2012-03-29 18:00:00,2,0,1,1,20.5,24.24,39,19.9995,,,380,18,3,3,29,2012,evening
2012-03-29 19:00:00,2,0,1,1,19.68,23.485,39,19.0012,,,242,19,3,3,29,2012,evening
2012-03-29 20:00:00,2,0,1,1,18.86,22.725,38,19.9995,,,165,20,3,3,29,2012,evening
2012-03-29 21:00:00,2,0,1,1,18.04,21.97,44,19.0012,,,128,21,3,3,29,2012,night
2012-03-29 22:00:00,2,0,1,1,17.22,21.21,44,19.0012,,,86,22,3,3,29,2012,night
2012-03-29 23:00:00,2,0,1,1,17.22,21.21,47,19.9995,,,62,23,3,3,29,2012,night
2012-03-30 00:00:00,2,0,1,1,16.4,20.455,47,19.9995,,,29,0,3,4,30,2012,morning
2012-03-30 01:00:00,2,0,1,1,15.58,19.695,50,19.0012,,,15,1,3,4,30,2012,morning
2012-03-30 02:00:00,2,0,1,1,14.76,16.665,53,19.9995,,,9,2,3,4,30,2012,morning
2012-03-30 03:00:00,2,0,1,1,13.94,16.665,61,8.9981,,,5,3,3,4,30,2012,morning
2012-03-30 04:00:00,2,0,1,1,13.94,17.425,53,6.0032,,,4,4,3,4,30,2012,morning
2012-03-30 05:00:00,2,0,1,1,13.12,16.665,61,6.0032,,,12,5,3,4,30,2012,morning
2012-03-30 06:00:00,2,0,1,1,13.12,16.665,57,8.9981,,,50,6,3,4,30,2012,morning
2012-03-30 07:00:00,2,0,1,1,13.12,15.91,57,11.0014,,,142,7,3,4,30,2012,morning
2012-03-30 08:00:00,2,0,1,1,13.12,15.91,66,11.0014,,,264,8,3,4,30,2012,morning
2012-03-30 09:00:00,2,0,1,1,13.94,16.665,57,11.0014,,,147,9,3,4,30,2012,morning
2012-03-30 10:00:00,2,0,1,2,14.76,18.18,57,7.0015,,,86,10,3,4,30,2012,morning
2012-03-30 11:00:00,2,0,1,2,14.76,18.94,53,0.0,,,82,11,3,4,30,2012,morning
2012-03-30 12:00:00,2,0,1,2,15.58,19.695,54,0.0,,,112,12,3,4,30,2012,morning
2012-03-30 13:00:00,2,0,1,3,16.4,20.455,50,0.0,,,70,13,3,4,30,2012,afternoon
2012-03-30 14:00:00,2,0,1,3,16.4,20.455,54,0.0,,,65,14,3,4,30,2012,afternoon
2012-03-30 15:00:00,2,0,1,3,17.22,21.21,54,0.0,,,85,15,3,4,30,2012,afternoon
2012-03-30 16:00:00,2,0,1,3,16.4,20.455,62,19.0012,,,129,16,3,4,30,2012,afternoon
2012-03-30 17:00:00,2,0,1,2,16.4,20.455,62,15.0013,,,303,17,3,4,30,2012,afternoon
2012-03-30 18:00:00,2,0,1,1,17.22,21.21,54,12.998,,,254,18,3,4,30,2012,evening
2012-03-30 19:00:00,2,0,1,1,16.4,20.455,62,15.0013,,,184,19,3,4,30,2012,evening
2012-03-30 20:00:00,2,0,1,1,16.4,20.455,62,11.0014,,,129,20,3,4,30,2012,evening
2012-03-30 21:00:00,2,0,1,1,15.58,19.695,66,8.9981,,,98,21,3,4,30,2012,night
2012-03-30 22:00:00,2,0,1,1,14.76,17.425,71,11.0014,,,81,22,3,4,30,2012,night
2012-03-30 23:00:00,2,0,1,1,14.76,18.94,71,0.0,,,62,23,3,4,30,2012,night
2012-03-31 00:00:00,2,0,0,1,15.58,19.695,82,12.998,,,74,0,3,5,31,2012,morning
2012-03-31 01:00:00,2,0,0,2,16.4,20.455,76,12.998,,,62,1,3,5,31,2012,morning
2012-03-31 02:00:00,2,0,0,2,17.22,21.21,77,16.9979,,,55,2,3,5,31,2012,morning
2012-03-31 03:00:00,2,0,0,1,16.4,20.455,82,16.9979,,,22,3,3,5,31,2012,morning
2012-03-31 04:00:00,2,0,0,1,17.22,21.21,77,27.9993,,,14,4,3,5,31,2012,morning
2012-03-31 05:00:00,2,0,0,1,16.4,20.455,82,15.0013,,,16,5,3,5,31,2012,morning
2012-03-31 06:00:00,2,0,0,2,14.76,17.425,87,11.0014,,,29,6,3,5,31,2012,morning
2012-03-31 07:00:00,2,0,0,2,14.76,17.425,87,11.0014,,,57,7,3,5,31,2012,morning
2012-03-31 08:00:00,2,0,0,2,14.76,17.425,87,12.998,,,107,8,3,5,31,2012,morning
2012-03-31 09:00:00,2,0,0,2,16.4,20.455,76,12.998,,,197,9,3,5,31,2012,morning
2012-03-31 10:00:00,2,0,0,2,16.4,20.455,76,8.9981,,,228,10,3,5,31,2012,morning
2012-03-31 11:00:00,2,0,0,1,18.86,22.725,72,8.9981,,,326,11,3,5,31,2012,morning
2012-03-31 12:00:00,2,0,0,1,19.68,23.485,67,0.0,,,359,12,3,5,31,2012,morning
2012-03-31 13:00:00,2,0,0,1,22.14,25.76,60,8.9981,,,446,13,3,5,31,2012,afternoon
2012-03-31 14:00:00,2,0,0,2,20.5,24.24,63,16.9979,,,418,14,3,5,31,2012,afternoon
2012-03-31 15:00:00,2,0,0,2,21.32,25.0,59,19.0012,,,439,15,3,5,31,2012,afternoon
2012-03-31 16:00:00,2,0,0,2,20.5,24.24,63,19.9995,,,383,16,3,5,31,2012,afternoon
2012-03-31 17:00:00,2,0,0,1,19.68,23.485,67,27.9993,,,348,17,3,5,31,2012,afternoon
2012-03-31 18:00:00,2,0,0,2,18.04,21.97,72,31.0009,,,259,18,3,5,31,2012,evening
2012-03-31 19:00:00,2,0,0,1,17.22,21.21,71,30.0026,,,192,19,3,5,31,2012,evening
2012-03-31 20:00:00,2,0,0,2,16.4,20.455,71,22.0028,,,137,20,3,5,31,2012,evening
2012-03-31 21:00:00,2,0,0,2,16.4,20.455,71,22.0028,,,120,21,3,5,31,2012,night
2012-03-31 22:00:00,2,0,0,2,15.58,19.695,71,16.9979,,,94,22,3,5,31,2012,night
2012-03-31 23:00:00,2,0,0,2,14.76,16.665,76,19.0012,,,67,23,3,5,31,2012,night
2012-04-01 00:00:00,2,0,0,2,14.76,16.665,76,16.9979,8.0,59.0,67,0,4,6,1,2012,morning
2012-04-01 01:00:00,2,0,0,2,14.76,17.425,76,11.0014,13.0,49.0,62,1,4,6,1,2012,morning
2012-04-01 02:00:00,2,0,0,2,14.76,17.425,76,11.0014,20.0,61.0,81,2,4,6,1,2012,morning
2012-04-01 03:00:00,2,0,0,2,13.94,16.665,81,8.9981,4.0,21.0,25,3,4,6,1,2012,morning
2012-04-01 04:00:00,2,0,0,2,13.94,17.425,81,6.0032,3.0,9.0,12,4,4,6,1,2012,morning
2012-04-01 05:00:00,2,0,0,2,13.94,17.425,81,6.0032,8.0,10.0,18,5,4,6,1,2012,morning
2012-04-01 06:00:00,2,0,0,2,14.76,17.425,76,8.9981,9.0,88.0,97,6,4,6,1,2012,morning
2012-04-01 07:00:00,2,0,0,2,14.76,17.425,71,8.9981,29.0,55.0,84,7,4,6,1,2012,morning
2012-04-01 08:00:00,2,0,0,2,14.76,18.18,76,6.0032,37.0,88.0,125,8,4,6,1,2012,morning
2012-04-01 09:00:00,2,0,0,2,14.76,17.425,81,8.9981,102.0,173.0,275,9,4,6,1,2012,morning
2012-04-01 10:00:00,2,0,0,2,16.4,20.455,71,7.0015,132.0,228.0,360,10,4,6,1,2012,morning
2012-04-01 11:00:00,2,0,0,2,16.4,20.455,71,12.998,180.0,271.0,451,11,4,6,1,2012,morning
2012-04-01 12:00:00,2,0,0,2,17.22,21.21,67,15.0013,187.0,258.0,445,12,4,6,1,2012,morning
2012-04-01 13:00:00,2,0,0,2,18.04,21.97,62,12.998,190.0,274.0,464,13,4,6,1,2012,afternoon
2012-04-01 14:00:00,2,0,0,2,19.68,23.485,55,15.0013,283.0,278.0,561,14,4,6,1,2012,afternoon
2012-04-01 15:00:00,2,0,0,1,20.5,24.24,55,16.9979,295.0,278.0,573,15,4,6,1,2012,afternoon
2012-04-01 16:00:00,2,0,0,1,21.32,25.0,52,16.9979,236.0,275.0,511,16,4,6,1,2012,afternoon
2012-04-01 17:00:00,2,0,0,1,21.32,25.0,55,19.0012,232.0,323.0,555,17,4,6,1,2012,afternoon
2012-04-01 18:00:00,2,0,0,1,21.32,25.0,52,19.9995,153.0,279.0,432,18,4,6,1,2012,evening
2012-04-01 19:00:00,2,0,0,1,21.32,25.0,55,15.0013,110.0,236.0,346,19,4,6,1,2012,evening
2012-04-01 20:00:00,2,0,0,2,20.5,24.24,59,15.0013,66.0,166.0,232,20,4,6,1,2012,evening
2012-04-01 21:00:00,2,0,0,2,20.5,24.24,59,11.0014,33.0,101.0,134,21,4,6,1,2012,night
2012-04-01 22:00:00,2,0,0,3,20.5,24.24,63,7.0015,7.0,61.0,68,22,4,6,1,2012,night
2012-04-01 23:00:00,2,0,0,3,18.86,22.725,72,0.0,10.0,53.0,63,23,4,6,1,2012,night
2012-04-02 00:00:00,2,0,1,3,18.04,21.97,82,7.0015,6.0,11.0,17,0,4,0,2,2012,morning
2012-04-02 01:00:00,2,0,1,3,17.22,21.21,88,6.0032,0.0,5.0,5,1,4,0,2,2012,morning
2012-04-02 02:00:00,2,0,1,3,18.04,21.97,94,8.9981,2.0,3.0,5,2,4,0,2,2012,morning
2012-04-02 04:00:00,2,0,1,1,16.4,20.455,76,32.9975,2.0,2.0,4,4,4,0,2,2012,morning
2012-04-02 05:00:00,2,0,1,1,16.4,20.455,76,32.9975,2.0,22.0,24,5,4,0,2,2012,morning
2012-04-02 06:00:00,2,0,1,1,14.76,15.91,71,31.0009,6.0,104.0,110,6,4,0,2,2012,morning
2012-04-02 07:00:00,2,0,1,1,13.94,15.15,66,26.0027,12.0,294.0,306,7,4,0,2,2012,morning
2012-04-02 08:00:00,2,0,1,1,14.76,16.665,57,22.0028,36.0,553.0,589,8,4,0,2,2012,morning
2012-04-02 09:00:00,2,0,1,1,15.58,19.695,54,23.9994,52.0,265.0,317,9,4,0,2,2012,morning
2012-04-02 10:00:00,2,0,1,1,16.4,20.455,50,35.0008,85.0,119.0,204,10,4,0,2,2012,morning
2012-04-02 11:00:00,2,0,1,1,17.22,21.21,47,30.0026,81.0,128.0,209,11,4,0,2,2012,morning
2012-04-02 12:00:00,2,0,1,1,18.04,21.97,44,30.0026,100.0,181.0,281,12,4,0,2,2012,morning
2012-04-02 13:00:00,2,0,1,1,18.86,22.725,36,19.9995,97.0,184.0,281,13,4,0,2,2012,afternoon
2012-04-02 14:00:00,2,0,1,1,18.86,22.725,31,27.9993,127.0,141.0,268,14,4,0,2,2012,afternoon
2012-04-02 15:00:00,2,0,1,1,19.68,23.485,33,27.9993,132.0,192.0,324,15,4,0,2,2012,afternoon
2012-04-02 16:00:00,2,0,1,1,20.5,24.24,34,22.0028,104.0,291.0,395,16,4,0,2,2012,afternoon
2012-04-02 17:00:00,2,0,1,1,20.5,24.24,29,19.0012,128.0,601.0,729,17,4,0,2,2012,afternoon
2012-04-02 18:00:00,2,0,1,1,20.5,24.24,27,16.9979,75.0,543.0,618,18,4,0,2,2012,evening
2012-04-02 19:00:00,2,0,1,1,20.5,24.24,27,16.9979,66.0,428.0,494,19,4,0,2,2012,evening
2012-04-02 20:00:00,2,0,1,1,18.86,22.725,31,11.0014,48.0,281.0,329,20,4,0,2,2012,evening
2012-04-02 21:00:00,2,0,1,1,18.86,22.725,28,8.9981,24.0,214.0,238,21,4,0,2,2012,night
2012-04-02 22:00:00,2,0,1,1,17.22,21.21,44,12.998,17.0,106.0,123,22,4,0,2,2012,night
2012-04-02 23:00:00,2,0,1,1,18.04,21.97,35,11.0014,6.0,60.0,66,23,4,0,2,2012,night
2012-04-03 00:00:00,2,0,1,1,16.4,20.455,43,8.9981,1.0,32.0,33,0,4,1,3,2012,morning
2012-04-03 01:00:00,2,0,1,1,15.58,19.695,46,15.0013,0.0,11.0,11,1,4,1,3,2012,morning
2012-04-03 02:00:00,2,0,1,1,14.76,17.425,53,11.0014,0.0,5.0,5,2,4,1,3,2012,morning
2012-04-03 03:00:00,2,0,1,1,15.58,19.695,46,0.0,0.0,3.0,3,3,4,1,3,2012,morning
2012-04-03 04:00:00,2,0,1,1,13.12,16.665,66,6.0032,0.0,1.0,1,4,4,1,3,2012,morning
2012-04-03 05:00:00,2,0,1,1,13.12,16.665,66,6.0032,2.0,25.0,27,5,4,1,3,2012,morning
2012-04-03 06:00:00,2,0,1,1,12.3,15.91,61,6.0032,2.0,98.0,100,6,4,1,3,2012,morning
2012-04-03 07:00:00,2,0,1,1,13.12,16.665,66,6.0032,14.0,327.0,341,7,4,1,3,2012,morning
2012-04-03 08:00:00,2,0,1,1,13.94,18.18,57,0.0,27.0,577.0,604,8,4,1,3,2012,morning
2012-04-03 09:00:00,2,0,1,1,17.22,21.21,38,6.0032,54.0,354.0,408,9,4,1,3,2012,morning
2012-04-03 10:00:00,2,0,1,1,18.04,21.97,33,0.0,77.0,142.0,219,10,4,1,3,2012,morning
2012-04-03 11:00:00,2,0,1,1,19.68,23.485,23,0.0,91.0,167.0,258,11,4,1,3,2012,morning
2012-04-03 12:00:00,2,0,1,1,21.32,25.0,25,0.0,101.0,230.0,331,12,4,1,3,2012,morning
2012-04-03 13:00:00,2,0,1,1,22.96,26.515,19,16.9979,120.0,225.0,345,13,4,1,3,2012,afternoon
2012-04-03 14:00:00,2,0,1,1,22.96,26.515,21,15.0013,120.0,191.0,311,14,4,1,3,2012,afternoon
2012-04-03 15:00:00,2,0,1,1,24.6,29.545,20,12.998,109.0,207.0,316,15,4,1,3,2012,afternoon
2012-04-03 16:00:00,2,0,1,1,25.42,30.305,21,11.0014,145.0,340.0,485,16,4,1,3,2012,afternoon
2012-04-03 17:00:00,2,0,1,1,25.42,30.305,17,12.998,123.0,634.0,757,17,4,1,3,2012,afternoon
2012-04-03 18:00:00,2,0,1,1,24.6,30.305,26,11.0014,139.0,661.0,800,18,4,1,3,2012,evening
2012-04-03 19:00:00,2,0,1,1,22.96,26.515,26,7.0015,98.0,460.0,558,19,4,1,3,2012,evening
2012-04-03 20:00:00,2,0,1,1,22.96,26.515,24,8.9981,54.0,325.0,379,20,4,1,3,2012,evening
2012-04-03 21:00:00,2,0,1,1,22.14,25.76,45,0.0,33.0,210.0,243,21,4,1,3,2012,night
2012-04-03 22:00:00,2,0,1,1,20.5,24.24,51,0.0,25.0,133.0,158,22,4,1,3,2012,night
2012-04-03 23:00:00,2,0,1,1,20.5,24.24,59,0.0,13.0,66.0,79,23,4,1,3,2012,night
2012-04-04 00:00:00,2,0,1,1,19.68,23.485,48,0.0,18.0,23.0,41,0,4,2,4,2012,morning
2012-04-04 01:00:00,2,0,1,1,18.86,22.725,59,0.0,0.0,11.0,11,1,4,2,4,2012,morning
2012-04-04 02:00:00,2,0,1,1,18.86,22.725,51,0.0,0.0,5.0,5,2,4,2,4,2012,morning
2012-04-04 03:00:00,2,0,1,1,18.04,21.97,58,6.0032,0.0,3.0,3,3,4,2,4,2012,morning
2012-04-04 04:00:00,2,0,1,1,17.22,21.21,67,6.0032,0.0,1.0,1,4,4,2,4,2012,morning
2012-04-04 05:00:00,2,0,1,1,17.22,21.21,67,6.0032,0.0,27.0,27,5,4,2,4,2012,morning
2012-04-04 06:00:00,2,0,1,2,17.22,21.21,58,0.0,6.0,120.0,126,6,4,2,4,2012,morning
2012-04-04 07:00:00,2,0,1,2,18.04,21.97,62,0.0,12.0,354.0,366,7,4,2,4,2012,morning
2012-04-04 08:00:00,2,0,1,2,18.04,21.97,72,7.0015,31.0,653.0,684,8,4,2,4,2012,morning
2012-04-04 09:00:00,2,0,1,2,19.68,23.485,55,8.9981,47.0,316.0,363,9,4,2,4,2012,morning
2012-04-04 10:00:00,2,0,1,2,22.14,25.76,45,8.9981,68.0,99.0,167,10,4,2,4,2012,morning
